"Date","Campaign_ID","Campaign_Type","Target_Audience","Duration","Channel_Used","Impressions","Clicks","Leads","Conversions","Revenue","Acquisition_Cost","Customer_Segment","website_visits","Indian_Cities","CTR","Conversion_Rate","Website_Conversion_Rate","ROAS","CPL","CPC","Cost_Per_Conversion","Profit","ROI"
"02-01-2025","NY-CMP-52253","Email","Working Women","12","WhatsApp, Instagram","67668","7898","4204","3214","1613428.00","24.71","Youth","12941","Navi Mumbai","11.671691198","40.693846543","24.835793215","65294.53662484823957911","0.005877735","0.003128640","0.007688238","1613403.29","6529353.662484823957911776"
"02-01-2025","NY-CMP-53303","Influencer","Tier 2 City Customers","24","Facebook, YouTube, Google","91703","10041","5429","2122","1001584.00","107.89","Premium Shoppers","8305","Ludhiana","10.949478206","21.133353251","25.550872968","9283.381221614607470571","0.019872904","0.010744945","0.050843543","1001476.11","928238.122161460747057187"
"02-01-2025","NY-CMP-53686","Paid Ads","College Students","18","Facebook, Instagram, YouTube","68188","5432","2113","1446","1052688.00","67.64","College Students","14207","Kanpur","7.966211063","26.620029455","10.178081227","15563.09875813128326434","0.032011358","0.012452135","0.046777316","1052620.36","1556209.875813128326434062"
"02-01-2025","NY-CMP-54007","Email","College Students","25","WhatsApp, YouTube, Google","75909","2541","705","514","312512.00","405.79","College Students","18132","Meerut","3.347429158","20.228256591","2.834767262","770.132334458710170285","0.575588652","0.159696969","0.789474708","312106.21","76913.233445871017028512"
"02-01-2025","NY-CMP-54542","Email","College Students","21","WhatsApp, Google","51957","4751","2759","1251","584217.00","155.62","Premium Shoppers","3165","Agra","9.144099928","26.331298673","39.526066350","3754.125433748875465878","0.056404494","0.032755209","0.124396482","584061.38","375312.543374887546587842"
"02-01-2025","NY-CMP-55041","Social Media","College Students","7","Google, Instagram, YouTube","40553","3237","661","440","225280.00","353.19","Tier 2 City Customers","6055","Gulbarga","7.982146820","13.592832869","7.266721717","637.843653557575242787","0.534326777","0.109110287","0.802704545","224926.81","63684.365355757524278716"
"02-01-2025","NY-CMP-56180","SEO","Tier 2 City Customers","28","Instagram","35999","926","477","331","164838.00","155.93","Tier 2 City Customers","3015","Guwahati","2.572293674","35.745140388","10.978441127","1057.128198550631693708","0.326897274","0.168390928","0.471087613","164682.07","105612.819855063169370871"
"02-01-2025","NY-CMP-56420","Influencer","Premium Shoppers","30","Facebook, Instagram","46667","2449","558","180","74880.00","849.41","Working Women","14521","Saharanpur","5.247819658","7.349938750","1.239584050","88.155307801886014998","1.522240143","0.346839526","4.718944444","74030.59","8715.530780188601499864"
"03-01-2025","NY-CMP-1309","Influencer","Youth","26","Google, YouTube, Email","18590","913","242","164","118408.00","1813.02","Youth","13013","Saharanpur","4.911242603","17.962760131","1.260278183","65.309814563545906829","7.491818181","1.985783132","11.055000000","116594.98","6430.981456354590682948"
"03-01-2025","NY-CMP-1641","Influencer","Premium Shoppers","25","Instagram","84581","6796","3664","2023","671636.00","92.85","College Students","5076","Udaipur","8.034901455","29.767510300","39.854215918","7233.559504577275175013","0.025341157","0.013662448","0.045897182","671543.15","723255.950457727517501346"
"03-01-2025","NY-CMP-1968","SEO","College Students","26","WhatsApp, Facebook, Instagram","12314","829","410","272","170544.00","527.19","Working Women","6059","Belgaum","6.732174760","32.810615199","4.489189635","323.496272691060149092","1.285829268","0.635934861","1.938198529","170016.81","32249.627269106014909235"
"03-01-2025","NY-CMP-2348","Social Media","Working Women","15","Email, WhatsApp","19413","2256","1348","669","264924.00","382.49","Youth","1074","Aurangabad","11.621078658","29.654255319","62.290502793","692.629872676409840780","0.283746290","0.169543439","0.571733931","264541.51","69162.987267640984078015"
"03-01-2025","NY-CMP-3132","Email","Premium Shoppers","6","YouTube","74056","3686","2068","964","284380.00","193.83","Tier 2 City Customers","7183","Jabalpur","4.977314464","26.153011394","13.420576360","1467.161946035185471805","0.093728239","0.052585458","0.201068464","284186.17","146616.194603518547180519"
"03-01-2025","NY-CMP-4441","Social Media","Youth","29","Google, Instagram, YouTube","43243","2087","1223","402","85224.00","412.70","Tier 2 City Customers","11130","Bareilly","4.826214647","19.262098706","3.611859838","206.503513448025199903","0.337448896","0.197747963","1.026616915","84811.30","20550.351344802519990307"
"03-01-2025","NY-CMP-4568","Paid Ads","College Students","28","Facebook","53082","3161","1605","807","382518.00","159.67","Tier 2 City Customers","11165","Delhi","5.954937643","25.529895602","7.227944469","2395.678587085864595728","0.099482866","0.050512496","0.197856257","382358.33","239467.858708586459572869"
"03-01-2025","NY-CMP-5099","Social Media","College Students","30","WhatsApp, Facebook, Instagram","77747","6383","1529","849","653730.00","335.99","Youth","14382","Visakhapatnam","8.209963085","13.300955663","5.903212348","1945.682907229381826840","0.219744931","0.052638257","0.395747938","653394.01","194468.290722938182684008"
"03-01-2025","NY-CMP-5753","Social Media","Youth","15","Google","11848","1388","302","170","68850.00","426.74","Premium Shoppers","6882","Akola","11.715057393","12.247838616","2.470212147","161.339457280779865960","1.413046357","0.307449567","2.510235294","68423.26","16033.945728077986596053"
"03-01-2025","NY-CMP-6053","Email","Tier 2 City Customers","25","Email, YouTube, Instagram","56075","2729","857","390","96330.00","390.28","Premium Shoppers","6928","Siliguri","4.866696388","14.290949065","5.629330254","246.822793891565030234","0.455402567","0.143012092","1.000717948","95939.72","24582.279389156503023470"
"03-01-2025","NY-CMP-6509","Email","Premium Shoppers","28","Instagram, Facebook, Email","71754","7566","2363","1249","389688.00","117.57","Tier 2 City Customers","2672","Jalgaon","10.544359896","16.508062384","46.744011976","3314.519009951518244450","0.049754549","0.015539254","0.094131305","389570.43","331351.900995151824445011"
"03-01-2025","NY-CMP-6616","SEO","Youth","19","Google, YouTube, Instagram","26577","3092","1204","605","144595.00","415.45","Working Women","13611","Ahmedabad","11.634119727","19.566623544","4.444934244","348.044289324828499217","0.345058139","0.134362871","0.686694214","144179.55","34704.428932482849921771"
"03-01-2025","NY-CMP-6776","SEO","Tier 2 City Customers","14","WhatsApp","12838","1523","543","203","158137.00","1179.68","Tier 2 City Customers","19448","Nellore","11.863218569","13.328956007","1.043809132","134.050759528007595280","2.172523020","0.774576493","5.811231527","156957.32","13305.075952800759528007"
"03-01-2025","NY-CMP-7241","Influencer","Tier 2 City Customers","15","WhatsApp","25743","924","423","302","237070.00","719.94","Working Women","11321","Faridabad","3.589325253","32.683982683","2.667608868","329.291329833041642359","1.701985815","0.779155844","2.383907284","236350.06","32829.132983304164235908"
"03-01-2025","NY-CMP-7830","Influencer","Working Women","25","Email, Instagram","73676","6784","2619","1839","921339.00","121.63","Youth","8777","Gwalior","9.207883164","27.107900943","20.952489461","7574.932171339307736578","0.046441389","0.017928950","0.066139206","921217.37","757393.217133930773657814"
"03-01-2025","NY-CMP-7956","Paid Ads","Working Women","19","WhatsApp, Instagram, Email","50009","1603","559","346","126982.00","501.49","College Students","5895","Jhansi","3.205423023","21.584529008","5.869380831","253.209435881074398293","0.897119856","0.312844666","1.449393063","126480.51","25220.943588107439829308"
"03-01-2025","NY-CMP-8025","Paid Ads","Working Women","23","WhatsApp","49197","3985","1257","889","195580.00","219.37","Youth","13992","Jammu","8.100087403","22.308657465","6.353630646","891.553083830970506450","0.174518695","0.055048933","0.246760404","195360.63","89055.308383097050645028"
"03-01-2025","NY-CMP-8047","Social Media","Tier 2 City Customers","19","Email, Google, YouTube","15459","311","74","57","43833.00","3887.95","Tier 2 City Customers","6819","Tiruchirappalli","2.011773077","18.327974276","0.835899692","11.274064738486863256","52.539864864","12.501446945","68.209649122","39945.05","1027.406473848686325698"
"03-01-2025","NY-CMP-8481","SEO","Working Women","17","Facebook, Google, WhatsApp","70718","8423","1734","1234","882310.00","131.20","College Students","394","Jamshedpur","11.910687519","14.650362103","313.197969543","6724.923780487804878048","0.075663206","0.015576397","0.106320907","882178.80","672392.378048780487804878"
"03-01-2025","NY-CMP-9285","Paid Ads","Working Women","25","Instagram","14763","728","178","116","62176.00","1337.26","Youth","13946","Noida","4.931247036","15.934065934","0.831779721","46.495072012921944872","7.512696629","1.836895604","11.528103448","60838.74","4549.507201292194487235"
"03-01-2025","NY-CMP-9408","Paid Ads","Premium Shoppers","24","Facebook","15339","1992","1018","393","227154.00","463.13","Premium Shoppers","2565","Belgaum","12.986504987","19.728915662","15.321637426","490.475676375963552350","0.454941060","0.232494979","1.178447837","226690.87","48947.567637596355235031"
"03-01-2025","NY-CMP-9481","Influencer","Premium Shoppers","18","Facebook, WhatsApp","41606","3017","1552","1108","750116.00","66.92","Youth","8947","Rajkot","7.251357977","36.725223732","12.384039342","11209.14524805738194859","0.043118556","0.022180974","0.060397111","750049.08","1120814.524805738194859533"
"03-01-2025","NY-CMP-9810","Paid Ads","Tier 2 City Customers","6","Instagram, Email, YouTube","53760","1831","654","320","123520.00","555.12","Tier 2 City Customers","5599","Surat","3.405877976","17.476788640","5.715306304","222.510448191382043522","0.848807339","0.303178590","1.734750000","122964.88","22151.044819138204352212"
"03-01-2025","NY-CMP-10412","Email","College Students","17","Email, Facebook, YouTube","72782","5789","2429","917","300776.00","204.65","Tier 2 City Customers","19016","Jalandhar","7.953889698","15.840386940","4.822254943","1469.709259711702907402","0.084252778","0.035351528","0.223173391","300571.35","146870.925971170290740288"
"03-01-2025","NY-CMP-10574","Influencer","Tier 2 City Customers","9","YouTube","45892","2187","693","337","80880.00","565.46","College Students","19641","Bhilai","4.765536476","15.409236396","1.715798584","143.033990025819686626","0.815959595","0.258555098","1.677922848","80314.54","14203.399002581968662681"
"03-01-2025","NY-CMP-10709","Email","College Students","8","Google, WhatsApp","82771","3912","2021","655","205015.00","245.41","Working Women","18277","Malegaon","4.726293025","16.743353783","3.583739125","835.397905545821278676","0.121429985","0.062732617","0.374671755","204769.59","83439.790554582127867650"
"03-01-2025","NY-CMP-10774","Social Media","Working Women","5","YouTube, WhatsApp, Facebook","62147","1618","838","308","64064.00","278.44","Working Women","7707","Surat","2.603504593","19.035846724","3.996366939","230.081884786668582100","0.332267303","0.172088998","0.904025974","63785.56","22908.188478666858210027"
"03-01-2025","NY-CMP-10830","Paid Ads","Youth","28","Facebook, YouTube, Email","74997","5486","2560","848","173840.00","317.55","Working Women","6057","Durgapur","7.314959265","15.457528253","14.000330196","547.441347819241064399","0.124042968","0.057883703","0.374469339","173522.45","54644.134781924106439930"
"03-01-2025","NY-CMP-11556","Influencer","Tier 2 City Customers","15","WhatsApp, Facebook, Google","62715","7665","2372","780","600600.00","69.69","College Students","11519","Agra","12.221956469","10.176125244","6.771421130","8618.166164442531209642","0.029380269","0.009091976","0.089346153","600530.31","861716.616444253120964270"
"03-01-2025","NY-CMP-11761","Social Media","Premium Shoppers","15","YouTube, WhatsApp","34140","1442","584","299","66079.00","716.36","Premium Shoppers","10704","Ajmer","4.223784417","20.735090152","2.793348281","92.242727120442235747","1.226643835","0.496782246","2.395852842","65362.64","9124.272712044223574738"
"03-01-2025","NY-CMP-12475","Social Media","Working Women","19","Google, WhatsApp, Email","64225","2855","1618","554","115232.00","206.31","Tier 2 City Customers","15189","Jamnagar","4.445309458","19.404553415","3.647376390","558.538122243226212980","0.127509270","0.072262697","0.372400722","115025.69","55753.812224322621298046"
"03-01-2025","NY-CMP-12938","Email","College Students","10","Email, Facebook, YouTube","61161","6893","2885","2239","1513564.00","51.21","Premium Shoppers","15989","Sangli","11.270253919","32.482228347","14.003377321","29556.02421402069908221","0.017750433","0.007429276","0.022871817","1513512.79","2955502.421402069908221050"
"03-01-2025","NY-CMP-13295","Social Media","Premium Shoppers","10","Email, WhatsApp, Google","49765","2636","748","464","209728.00","189.15","Tier 2 City Customers","18140","Saharanpur","5.296895408","17.602427921","2.557883131","1108.791964049696008458","0.252874331","0.071756449","0.407650862","209538.85","110779.196404969600845889"
"03-01-2025","NY-CMP-13395","Paid Ads","Tier 2 City Customers","21","Google, Facebook","97061","12172","2851","914","352804.00","266.06","Youth","164","Cuttack","12.540567272","7.509037134","557.317073170","1326.031722167932045403","0.093321641","0.021858363","0.291094091","352537.94","132503.172216793204540329"
"03-01-2025","NY-CMP-13474","SEO","Youth","7","Instagram, Facebook, YouTube","53781","4322","2490","1765","1064295.00","128.52","College Students","9360","Jabalpur","8.036295345","40.837575196","18.856837606","8281.162464985994397759","0.051614457","0.029736233","0.072815864","1064166.48","828016.246498599439775910"
